,QQQM,units bought of QQQM,cumulative QQQM,cost of QQQM,total cost of QQQM,value of QQQM,SPCE,units bought of SPCE,cumulative SPCE,cost of SPCE,total cost of SPCE,value of SPCE,TBT220121C00025000,units bought of TBT220121C00025000,cumulative TBT220121C00025000,cost of TBT220121C00025000,total cost of TBT220121C00025000,value of TBT220121C00025000,AGC220121C00015000,units bought of AGC220121C00015000,cumulative AGC220121C00015000,cost of AGC220121C00015000,total cost of AGC220121C00015000,value of AGC220121C00015000,ETH-USD,units bought of ETH-USD,cumulative ETH-USD,cost of ETH-USD,total cost of ETH-USD,value of ETH-USD,ADA-USD,units bought of ADA-USD,cumulative ADA-USD,cost of ADA-USD,total cost of ADA-USD,value of ADA-USD,SHIB-USD,units bought of SHIB-USD,cumulative SHIB-USD,cost of SHIB-USD,total cost of SHIB-USD,value of SHIB-USD,CRO-USD,units bought of CRO-USD,cumulative CRO-USD,cost of CRO-USD,total cost of CRO-USD,value of CRO-USD,SOL-USD,units bought of SOL-USD,cumulative SOL-USD,cost of SOL-USD,total cost of SOL-USD,value of SOL-USD,total invested,total value
2021-10-01,147.890625,0.0,5.0,751.2918853759766,751.2918853759766,739.453125,23.829999923706055,0.0,2.0,98.4000015258789,98.4000015258789,47.65999984741211,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3307.51611328125,0.0,0.0029,-185.45431518554688,1.0967147949218656,9.591796728515625,2.258126974105835,0.0,294.12,191.90240542888642,551.3245803320408,664.1603056240082,7.999999979801942e-06,0.0,4554085.0,36.432679908016325,36.432679908016325,36.432679908016325,0.17313699424266815,0.0,2198.0,332.9266504943371,332.9266504943371,380.5551133453846,161.682373046875,0.0,0.0,0.0,0.0,0.0,1771.4725124311715,1877.8530204533367
2021-10-02,147.890625,0.0,5.0,751.2918853759766,751.2918853759766,739.453125,23.829999923706055,0.0,2.0,98.4000015258789,98.4000015258789,47.65999984741211,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3391.6943359375,0.0,0.0029,-185.45431518554688,1.0967147949218656,9.835913574218749,2.2514588832855225,0.0,294.12,191.90240542888642,551.3245803320408,662.1990867519379,7.999999979801942e-06,0.0,4554085.0,36.432679908016325,36.432679908016325,36.432679908016325,0.17576900124549866,0.0,2198.0,332.9266504943371,332.9266504943371,386.34026473760605,169.093017578125,0.0,0.0,0.0,0.0,0.0,1771.4725124311715,1881.921069819191
2021-10-03,147.890625,0.0,5.0,751.2918853759766,751.2918853759766,739.453125,23.829999923706055,0.0,2.0,98.4000015258789,98.4000015258789,47.65999984741211,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3418.358642578125,0.0,0.0029,-185.45431518554688,1.0967147949218656,9.913240063476561,2.252872943878174,0.0,294.12,191.90240542888642,551.3245803320408,662.6149902534485,9.000000318337698e-06,0.0,4554085.0,36.432679908016325,36.432679908016325,40.98676644973693,0.18243800103664398,0.0,2198.0,332.9266504943371,332.9266504943371,400.9987262785435,172.5891571044922,0.0,0.0,0.0,0.0,0.0,1771.4725124311715,1901.6268478926177
2021-10-04,144.8734588623047,0.0,5.0,751.2918853759766,751.2918853759766,724.3672943115234,22.729999542236328,0.0,2.0,98.4000015258789,98.4000015258789,45.459999084472656,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3380.089111328125,0.0,0.0029,-185.45431518554688,1.0967147949218656,9.802258422851562,2.189234972000122,0.0,294.12,191.90240542888642,551.3245803320408,643.8977899646759,1.2999999853491317e-05,0.0,4554085.0,36.432679908016325,36.432679908016325,59.20310433278701,0.17942699790000916,0.0,2198.0,332.9266504943371,332.9266504943371,394.3805413842201,166.73191833496094,0.0,0.0,0.0,0.0,0.0,1771.4725124311715,1877.1109875005307
2021-10-05,146.74169921875,0.0,5.0,751.2918853759766,751.2918853759766,733.70849609375,22.530000686645508,0.0,2.0,98.4000015258789,98.4000015258789,45.060001373291016,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3518.5185546875,0.0,0.0029,-185.45431518554688,1.0967147949218656,10.20370380859375,2.233124017715454,0.0,294.12,191.90240542888642,551.3245803320408,656.8064360904693,1.700000029813964e-05,0.0,4554085.0,36.432679908016325,36.432679908016325,77.41944635775326,0.18147100508213043,0.0,2198.0,332.9266504943371,332.9266504943371,398.8732691705227,164.11582946777344,0.0,0.0,0.0,0.0,0.0,1771.4725124311715,1922.0713528943802
2021-10-06,147.7407684326172,0.0,5.0,751.2918853759766,751.2918853759766,738.7038421630859,22.979999542236328,0.0,2.0,98.4000015258789,98.4000015258789,45.959999084472656,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3580.56201171875,0.0,0.0029,-185.45431518554688,1.0967147949218656,10.383629833984374,2.2121551036834717,0.0,294.12,191.90240542888642,551.3245803320408,650.6390590953827,2.8000000384054147e-05,0.0,4554085.0,36.432679908016325,36.432679908016325,127.51438174901523,0.18796299397945404,0.0,2198.0,332.9266504943371,332.9266504943371,413.14266076684,154.1077423095703,0.0,0.0,0.0,0.0,0.0,1771.4725124311715,1986.343572692781
2021-10-07,149.03953552246094,0.0,5.0,751.2918853759766,751.2918853759766,745.1976776123047,23.209999084472656,0.0,2.0,98.4000015258789,98.4000015258789,46.41999816894531,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3587.974853515625,0.0,0.0029,-185.45431518554688,1.0967147949218656,10.405127075195312,2.2769949436187744,0.0,294.12,191.90240542888642,551.3245803320408,669.7097528171539,2.300000051036477e-05,0.0,4554085.0,36.432679908016325,36.432679908016325,104.74395732424455,0.1857769936323166,0.0,2198.0,332.9266504943371,332.9266504943371,408.33783200383186,154.28118896484375,0.0,0.0,0.0,0.0,0.0,1771.4725124311715,1984.8143450016755
2021-10-08,148.3102264404297,0.0,5.0,751.2918853759766,751.2918853759766,741.5511322021484,23.1200008392334,0.0,2.0,98.4000015258789,98.4000015258789,46.2400016784668,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3563.75927734375,0.0,0.0029,-185.45431518554688,1.0967147949218656,10.334901904296874,2.237175941467285,0.0,294.12,191.90240542888642,551.3245803320408,657.9981879043579,2.700000004551839e-05,0.0,4554085.0,36.432679908016325,36.432679908016325,122.96029520729462,0.1920280009508133,0.0,2198.0,332.9266504943371,332.9266504943371,422.0775460898876,158.94920349121094,0.0,0.0,0.0,0.0,0.0,1771.4725124311715,2001.1620649864522
2021-10-09,148.3102264404297,0.0,5.0,751.2918853759766,751.2918853759766,741.5511322021484,23.1200008392334,0.0,2.0,98.4000015258789,98.4000015258789,46.2400016784668,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3575.716796875,0.0,0.0029,-185.45431518554688,1.0967147949218656,10.3695787109375,2.2666149139404297,0.0,294.12,191.90240542888642,551.3245803320408,666.6567784881591,2.700000004551839e-05,0.0,4554085.0,36.432679908016325,36.432679908016325,122.96029520729462,0.1940539926290512,0.0,2198.0,332.9266504943371,332.9266504943371,426.53067579865456,156.82583618164062,0.0,0.0,0.0,0.0,0.0,1771.4725124311715,2014.3084620856612
2021-10-10,148.3102264404297,0.0,5.0,751.2918853759766,751.2918853759766,741.5511322021484,23.1200008392334,0.0,2.0,98.4000015258789,98.4000015258789,46.2400016784668,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3425.852783203125,0.0,0.0029,-185.45431518554688,1.0967147949218656,9.934973071289061,2.197213888168335,0.0,294.12,191.90240542888642,551.3245803320408,646.2445487880707,2.5999999706982635e-05,0.0,4554085.0,36.432679908016325,36.432679908016325,118.40620866557401,0.1900710016489029,0.0,2198.0,332.9266504943371,332.9266504943371,417.77606162428856,148.0487060546875,0.0,0.0,0.0,0.0,0.0,1771.4725124311715,1980.1529260298375
2021-10-11,147.18128967285156,0.0,5.0,751.2918853759766,751.2918853759766,735.9064483642578,23.219999313354492,0.0,2.0,98.4000015258789,98.4000015258789,46.439998626708984,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3545.35400390625,0.0,0.0029,-185.45431518554688,1.0967147949218656,10.281526611328124,2.173388957977295,0.0,294.12,191.90240542888642,551.3245803320408,639.237160320282,3.099999958067201e-05,0.0,4554085.0,36.432679908016325,36.432679908016325,141.1766330903447,0.1932079941034317,0.0,2198.0,332.9266504943371,332.9266504943371,424.6711710393429,144.85813903808594,0.0,0.0,0.0,0.0,0.0,1771.4725124311715,1997.7129380522645
2021-10-12,146.6817626953125,0.0,5.0,751.2918853759766,751.2918853759766,733.4088134765625,23.510000228881836,0.0,2.0,98.4000015258789,98.4000015258789,47.02000045776367,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3492.5732421875,0.0,0.0029,-185.45431518554688,1.0967147949218656,10.12846240234375,2.119189977645874,0.0,294.12,191.90240542888642,551.3245803320408,623.2961562252045,2.9000000722589903e-05,0.0,4554085.0,36.432679908016325,36.432679908016325,132.06846829073584,0.186489999294281,0.0,2198.0,332.9266504943371,332.9266504943371,409.90501844882965,152.73712158203125,0.0,0.0,0.0,0.0,0.0,1771.4725124311715,1955.8269193014398
2021-10-13,147.81068420410156,0.0,5.0,751.2918853759766,751.2918853759766,739.0534210205078,23.940000534057617,0.0,2.0,98.4000015258789,98.4000015258789,47.880001068115234,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3606.20166015625,0.0,0.0029,-185.45431518554688,1.0967147949218656,10.457984814453125,2.1890530586242676,0.0,294.12,191.90240542888642,551.3245803320408,643.8442856025696,2.9000000722589903e-05,0.0,4554085.0,36.432679908016325,36.432679908016325,132.06846829073584,0.187267005443573,0.0,2198.0,332.9266504943371,332.9266504943371,411.61287796497345,148.17604064941406,0.0,0.0,0.0,0.0,0.0,1771.4725124311715,1984.917038761355
2021-10-14,150.54811096191406,0.0,5.0,751.2918853759766,751.2918853759766,752.7405548095703,24.059999465942383,0.0,2.0,98.4000015258789,98.4000015258789,48.119998931884766,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3786.01416015625,0.0,0.0029,-185.45431518554688,1.0967147949218656,10.979441064453125,2.170362949371338,0.0,294.12,191.90240542888642,551.3245803320408,638.3471506690979,2.700000004551839e-05,0.0,4554085.0,36.432679908016325,36.432679908016325,122.96029520729462,0.18716099858283997,0.0,2198.0,332.9266504943371,332.9266504943371,411.37987488508224,149.75680541992188,0.0,0.0,0.0,0.0,0.0,1771.4725124311715,1984.527315567383
2021-10-15,151.5172119140625,5.0,10.0,757.5860595703125,1508.877944946289,1515.172119140625,20.010000228881836,0.0,2.0,98.4000015258789,98.4000015258789,40.02000045776367,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3862.634765625,0.0,0.0029,-185.45431518554688,1.0967147949218656,11.2016408203125,2.214651107788086,0.0,294.12,191.90240542888642,551.3245803320408,651.3731838226319,2.499999936844688e-05,0.0,4554085.0,36.432679908016325,36.432679908016325,113.8521221238534,0.1902420073747635,0.0,2198.0,332.9266504943371,332.9266504943371,418.15193220973015,162.59620666503906,0.0,0.0,0.0,0.0,0.0,2529.058572001484,2749.7709985749166
2021-10-16,151.5172119140625,0.0,10.0,757.5860595703125,1508.877944946289,1515.172119140625,20.010000228881836,0.0,2.0,98.4000015258789,98.4000015258789,40.02000045776367,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3830.382080078125,0.0,0.0029,-185.45431518554688,1.0967147949218656,11.108108032226562,2.177712917327881,0.0,294.12,191.90240542888642,551.3245803320408,640.5089232444764,2.5999999706982635e-05,0.0,4554085.0,36.432679908016325,36.432679908016325,118.40620866557401,0.1912979930639267,0.0,2198.0,332.9266504943371,332.9266504943371,420.4729887545109,157.538818359375,0.0,0.0,0.0,0.0,0.0,2529.058572001484,2745.688348295176
2021-10-17,151.5172119140625,0.0,10.0,757.5860595703125,1508.877944946289,1515.172119140625,20.010000228881836,0.0,2.0,98.4000015258789,98.4000015258789,40.02000045776367,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3847.1044921875,0.0,0.0029,-185.45431518554688,1.0967147949218656,11.156603027343749,2.1569631099700928,0.0,294.12,191.90240542888642,551.3245803320408,634.4059899044037,2.8000000384054147e-05,0.0,4554085.0,36.432679908016325,36.432679908016325,127.51438174901523,0.18887999653816223,0.0,2198.0,332.9266504943371,332.9266504943371,415.1582323908806,159.74380493164062,0.0,0.0,0.0,0.0,0.0,2529.058572001484,2743.427326670032
2021-10-18,153.02577209472656,0.0,10.0,757.5860595703125,1508.877944946289,1530.2577209472656,19.719999313354492,0.0,2.0,98.4000015258789,98.4000015258789,39.439998626708984,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3748.76025390625,0.0,0.0029,-185.45431518554688,1.0967147949218656,10.871404736328124,2.128262996673584,67.7,361.82,144.08340487480163,695.4079852068425,770.0481174564361,2.9000000722589903e-05,0.0,4554085.0,36.432679908016325,36.432679908016325,132.06846829073584,0.1868250072002411,-786.0,1412.0,-146.8444556593895,186.0821948349476,263.7969101667404,157.2312774658203,0.0,0.0,0.0,0.0,0.0,2526.2975212168963,2746.4826202242148
2021-10-19,154.11474609375,0.0,10.0,757.5860595703125,1508.877944946289,1541.1474609375,19.84000015258789,0.0,2.0,98.4000015258789,98.4000015258789,39.68000030517578,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3877.65087890625,0.0,0.0029,-185.45431518554688,1.0967147949218656,11.245187548828124,2.112962007522583,0.0,361.82,144.08340487480163,695.4079852068425,764.511913561821,2.8000000384054147e-05,0.0,4554085.0,36.432679908016325,36.432679908016325,127.51438174901523,0.1874680072069168,0.0,1412.0,-146.8444556593895,186.0821948349476,264.70482617616653,156.01702880859375,0.0,0.0,0.0,0.0,0.0,2526.2975212168963,2748.803770278507
2021-10-20,153.9648895263672,0.0,10.0,757.5860595703125,1508.877944946289,1539.6488952636719,20.149999618530273,0.0,2.0,98.4000015258789,98.4000015258789,40.29999923706055,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4155.9921875,0.0,0.0029,-185.45431518554688,1.0967147949218656,12.052377343749999,2.1859500408172607,0.0,361.82,144.08340487480163,695.4079852068425,790.9204437685013,2.9000000722589903e-05,0.0,4554085.0,36.432679908016325,36.432679908016325,132.06846829073584,0.1909320056438446,0.0,1412.0,-146.8444556593895,186.0821948349476,269.5959919691086,175.94686889648438,0.0,0.0,0.0,0.0,0.0,2526.2975212168963,2784.5861758728283
2021-10-21,154.93397521972656,0.0,10.0,757.5860595703125,1508.877944946289,1549.3397521972656,20.149999618530273,0.0,2.0,98.4000015258789,98.4000015258789,40.29999923706055,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4054.32275390625,0.0,0.0029,-185.45431518554688,1.0967147949218656,11.757535986328124,2.1365909576416016,0.0,361.82,144.08340487480163,695.4079852068425,773.0613402938843,2.700000004551839e-05,0.0,4554085.0,36.432679908016325,36.432679908016325,122.96029520729462,0.1884640008211136,0.0,1412.0,-146.8444556593895,186.0821948349476,266.1111691594124,190.3184356689453,0.0,0.0,0.0,0.0,0.0,2526.2975212168963,2763.5300920812456
2021-10-22,153.61521911621094,0.0,10.0,757.5860595703125,1508.877944946289,1536.1521911621094,19.65999984741211,0.0,2.0,98.4000015258789,98.4000015258789,39.31999969482422,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3970.181884765625,0.0,0.0029,-185.45431518554688,1.0967147949218656,11.513527465820312,2.1541988849639893,0.0,361.82,144.08340487480163,695.4079852068425,779.4322405576705,2.8000000384054147e-05,0.0,4554085.0,36.432679908016325,36.432679908016325,127.51438174901523,0.1875080019235611,0.0,1412.0,-146.8444556593895,186.0821948349476,264.76129871606827,196.43153381347656,0.0,0.0,0.0,0.0,0.0,2526.2975212168963,2758.693639345508
2021-10-23,153.61521911621094,0.0,10.0,757.5860595703125,1508.877944946289,1536.1521911621094,19.65999984741211,0.0,2.0,98.4000015258789,98.4000015258789,39.31999969482422,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4171.66357421875,0.0,0.0029,-185.45431518554688,1.0967147949218656,12.097824365234374,2.1668150424957275,0.0,361.82,144.08340487480163,695.4079852068425,783.9970186758042,3.400000059627928e-05,0.0,4554085.0,36.432679908016325,36.432679908016325,154.83889271550652,0.19411100447177887,0.0,1412.0,-146.8444556593895,186.0821948349476,274.08473831415176,197.703857421875,0.0,0.0,0.0,0.0,0.0,2526.2975212168963,2800.4906649276304
2021-10-24,153.61521911621094,0.0,10.0,757.5860595703125,1508.877944946289,1536.1521911621094,19.65999984741211,0.0,2.0,98.4000015258789,98.4000015258789,39.31999969482422,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4087.903076171875,0.0,0.0029,-185.45431518554688,1.0967147949218656,11.854918920898436,2.1234350204467773,0.0,361.82,144.08340487480163,695.4079852068425,768.3012590980529,3.600000127335079e-05,0.0,4554085.0,36.432679908016325,36.432679908016325,163.94706579894773,0.19221700727939606,0.0,1412.0,-146.8444556593895,186.0821948349476,271.41041427850723,202.3619842529297,0.0,0.0,0.0,0.0,0.0,2526.2975212168963,2790.98584895334
2021-10-25,155.2037353515625,0.0,10.0,757.5860595703125,1508.877944946289,1552.037353515625,20.040000915527344,0.0,2.0,98.4000015258789,98.4000015258789,40.08000183105469,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4217.876953125,0.0,0.0029,-185.45431518554688,1.0967147949218656,12.231843164062498,2.144066095352173,0.0,361.82,144.08340487480163,695.4079852068425,775.7659946203231,4.199999966658652e-05,1448941.0,6003026.0,60.855521516903536,97.28820142491986,252.1270899985102,0.20095400512218475,0.0,1412.0,-146.8444556593895,186.0821948349476,283.7470552325249,210.1042938232422,0.0,0.0,0.0,0.0,0.0,2587.1530427338,2915.9893383621
2021-10-26,155.6233367919922,0.0,10.0,757.5860595703125,1508.877944946289,1556.2333679199219,19.610000610351562,0.0,2.0,98.4000015258789,98.4000015258789,39.220001220703125,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4131.10205078125,0.0,0.0029,-185.45431518554688,1.0967147949218656,11.980195947265624,2.138777017593384,0.0,361.82,144.08340487480163,695.4079852068425,773.8523005056381,4.8000001697801054e-05,0.0,6003026.0,60.855521516903536,97.28820142491986,288.14525819194387,0.20459499955177307,0.0,1412.0,-146.8444556593895,186.0821948349476,288.8881393671036,199.8072509765625,0.0,0.0,0.0,0.0,0.0,2587.1530427338,2958.3192631525762
2021-10-27,156.06292724609375,0.0,10.0,757.5860595703125,1508.877944946289,1560.6292724609375,18.239999771118164,0.0,2.0,98.4000015258789,98.4000015258789,36.47999954223633,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3930.25732421875,0.0,0.0029,-185.45431518554688,1.0967147949218656,11.397746240234374,1.9132369756698608,0.0,361.82,144.08340487480163,695.4079852068425,692.247402536869,7.999999797903001e-05,-1000000.0,5003026.0,-79.99999797903001,17.28820344588985,400.2420698890346,0.18800799548625946,0.0,1412.0,-146.8444556593895,186.0821948349476,265.46728962659836,183.77459716796875,0.0,0.0,0.0,0.0,0.0,2507.15304475477,2966.4637802959105
2021-10-28,157.76132202148438,0.0,10.0,757.5860595703125,1508.877944946289,1577.6132202148438,18.559999465942383,0.0,2.0,98.4000015258789,98.4000015258789,37.119998931884766,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4287.31884765625,0.0,0.0029,-185.45431518554688,1.0967147949218656,12.433224658203125,1.9882190227508545,0.0,361.82,144.08340487480163,695.4079852068425,719.3774068117142,6.800000119255856e-05,0.0,5003026.0,-79.99999797903001,17.28820344588985,340.20577396640147,0.2017280012369156,0.0,1412.0,-146.8444556593895,186.0821948349476,284.8399377465248,194.86398315429688,0.0,0.0,0.0,0.0,0.0,2507.15304475477,2971.589562329572
2021-10-29,158.60052490234375,0.0,10.0,757.5860595703125,1508.877944946289,1586.0052490234375,18.75,0.0,2.0,98.4000015258789,98.4000015258789,37.5,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4414.74658203125,0.0,0.0029,-185.45431518554688,1.0967147949218656,12.802765087890624,2.0121870040893555,0.0,361.82,144.08340487480163,695.4079852068425,728.0495018196106,7.500000356230885e-05,0.0,5003026.0,-79.99999797903001,17.28820344588985,375.2269678223238,0.22445200383663177,0.0,1412.0,-146.8444556593895,186.0821948349476,316.92622941732407,200.18275451660156,0.0,0.0,0.0,0.0,0.0,2507.15304475477,3056.5107131705863
2021-10-30,158.60052490234375,0.0,10.0,757.5860595703125,1508.877944946289,1586.0052490234375,18.75,0.0,2.0,98.4000015258789,98.4000015258789,37.5,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4325.650390625,0.0,0.0029,-185.45431518554688,1.0967147949218656,12.5443861328125,1.9574220180511475,0.0,361.82,144.08340487480163,695.4079852068425,708.2344345712662,6.500000017695129e-05,0.0,5003026.0,-79.99999797903001,17.28820344588985,325.1966908852919,0.21477000415325165,0.0,1412.0,-146.8444556593895,186.0821948349476,303.2552458643913,195.4160614013672,0.0,0.0,0.0,0.0,0.0,2507.15304475477,2972.736006477199
